index,id_curso,usuarios,curso,interacciones_curso
5800,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,QlMQBJFHJIAsbg3nOJloblxZnR7dqAsm,294
5801,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,p8NZXDAnSCi2TyX5lsOCWwL7UtiHcrf8,47
5802,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,k3Ai1aJOu6wO8B8wXL6lK96hMwpoQbG0,iXDBAY39uw0uApTYpIIPbrtWEBRBIo2N,61
5803,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,WnHMhmtH0VyBLO6Mz6BoDW9wZBseL4fA,4dvrxjTLjj97jewirbpmYa45FqRlSmCK,199
5804,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,k3Ai1aJOu6wO8B8wXL6lK96hMwpoQbG0,P4qFWF1cScKwDKQF0OYcSspn1yTcvnbR,356
5805,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,1F8H7rmfvGmKxlm2143vBRoEH3vbZnuH,XwQaVzttl2MdU1NdhmCFKgFw5MzifNgv,198
5806,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,63EtzlwQQtEzVg74PGHrv6p5cyzpQqdz,300
5807,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,48CZKBN3WQR0zO6FxPzOiDmjNdm95Ghv,p9wzcQUadfpslhnsz4OeE2FruPG2edjc,102
5808,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,0u2uOz1miOwcVWSRsKr9oQb0WwFFlHKe,34
5809,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,LdhLlSD36AR268yKf0v6JE8vG5XYPHSF,m8BmXJpsVALjeQpyy7y1xeLtUa2e5CPv,297
5810,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,RHl3DsvAX7TisJ7qBptmgrrtDAQvH7mr,zFcVMjFNqbzPdJCcWwAZLvT99idAxN06,40
5811,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,t8mXPVDugM14mTrQJf84PouvGpOQYNxX,oIPO1z8L0HP8wduJQW1KINcyl3PLrP9b,4
5812,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,1fUklgl0Md6ScDLqDSo4HCeoLeD6eKIu,olFKoecrVf8hbbYKpSu5518OL281MBTO,140
5813,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Uo5Is5U7melZAv7xg2Req57LK7O8TGT8,WKAeXoMBPfa1ZUTKS7r4N2mV9qhyd2bI,256
5814,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,HCC8Ue22Pp3WagOq5bQ10ke1g87s64fe,8zQGoRlElewQZDZVlaSIuUN7R3bdyj0l,17
5815,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,juO92CLYM5XOXGlKXUgRgDDtMuVXNXfP,Awc2x9QUU4hHd4RQqJCDf6wrt4Vuq2WC,124
5816,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,ptfh0erlkcUWTzowI6cRSxfJQfFq6B0j,sw6Cmib7an1wobuIOCojx9PWYyBnDHwv,183
5817,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,mPSPvu82Gr17tV9GJ95bDC7exvsVnwDE,ijdFtoe9KqPQnQynqt4PuwmohHejoDJh,1088
5818,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,fRQXEjdgIOu02wne4HNmQcGYoPSzCPCR,wXCF8kRy1KLbpYJPnsOTOYmezZuyyKbK,34
5819,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,9ipGLfzv4mylsYCmvCNqQOZHrjden8Ss,WAy5teVsnqpgdrxD25ZmuP6OkJcXelcm,1
5820,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,uo6jW7JwmvyOzzWrxMBTrWNQ0AMpu317,ng365Us2mCGVWf7ZOy5k0yh7fD8TESI2,15
5821,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,S2j2Qo55CKopK8ziCtSBjY7R7zuzy4G5,bA3CCva4z7q656FqJsoScKQ5mSeVKhG4,85
5822,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,i1f7BljhTNgVMfGOHZ66OYaR3kNetCAs,PaQa4LrXAhiZjJjxAC69n8SM04CzDmhE,11
5823,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,5GS5OD1cmKWecEPymf3UVauvWYXb9WHE,mKIzVD43Ro5GyQICjZddw1BxLgGHRezb,93
5824,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,5GS5OD1cmKWecEPymf3UVauvWYXb9WHE,RpUk3UJ3jr4BIjmDD5kJ7hAhNvZjnt10,81
5825,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Fj5l1CGlYOeAXOHN56jzwOmLkjkMifCT,D8rgqclxBLtmBhsmpw4ahREwluoN0Eqf,352
5826,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,ttr9a170CwLt0wxJRJXz9h6pCGNxEiGM,ja5beADaCeTBmxajs1smUzrITgUx4BVn,52
5827,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,h1HLeDgmKgdiWB1hQkd68jetzC0TBPPT,ti3pT2uaIsr9RwPCWXI9mQY9C45b2DnG,4
5828,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,KFNYz6Dhe7c7sjFmDdHR2V6Cj3vv7anD,SZwaRkeiykeJmkKSBLjMeIIQX63PUr7Q,242
5829,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,3uWWEiiqlOOudl9j8gkAcjiGR8a0ai4u,gWPIbcVbjKM6ptSgyNvMPnqG9ziabdTC,42
5830,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Jia2W2OkZu84pumIderBzokhQYCzDFKc,113rlYq4Jfq0XwPvdVkfW7iVnukRYb9N,632
5831,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,iSRiH4Mv6Ogda59UNXkbbWI153wo3mBI,k2yZIGfVoPwhtTSST2n1I0EFWdxAaWBe,41
5832,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,0dBn4alo7QBTd62VD5XO0yNMbQ5QN2OQ,84WOQzJxh4fj6swuuPbmL31z3KMWlFLZ,19
5833,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,STRzNG5Wp366HphlQVfWFRMC5QrerXCb,mUng2kTwuwgsbrDJph6ye2XZ6S46mLF2,403
5834,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,r4ayLHscytxOLCupR1DXHmdWyARPuLpA,4xU6HiR98N9lkqfHD1s1lWOd5xaUECXB,117
5835,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,plT1FtKSSDDdHtc2rDT4IJ1T7dHIFYoe,Wb67TSyZoZNWtDA1pLuXFnXzBzjWWprA,6
5836,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,wfVrhwdxgOLTCYq6l954e4adfGidQsIR,NAOrO9OvRpJD3xRptpLfXqOUeWinhmA1,16
5837,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,M7EQ6UxOsXQjbu4WIJCWam7cgbYToC2D,tqdUSzJRh3ATrarjICrrUvgZFjGqf4Lr,274
5838,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,cdrULUSBiZcGW1QnaTgnS4bnvx9QlbtB,Hv4NTZLqetrjFUisOkFZh3T6P6jmMcBp,29
5839,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,wXYPFlL861BbeAt6BcFbVApC7BUFADjk,vLJzaYYUDPFwgqpAKBZC883E1d5qUJey,290
5840,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,e9FdH47VMtFYnvcPBuUDbRgFNSfYFmyo,DKH8XQ5IAWpNT4AI6LCaVBOMDt7vXq0X,215
5841,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,f3StyaY2gf6n6o4K3VUYRfEhYdpncG8a,BoQsZ3MeAeWBltZaG0qiRLHsWVxhDI3r,58
5842,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gL9bGH4cIhlV7ZeZxNKPKl7YRjV9LvBk,4KTLnYWXJi17uYSonDbVIgeYUvuHBuPo,73
5843,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gL9bGH4cIhlV7ZeZxNKPKl7YRjV9LvBk,LJvbQ5UfCr0sMGx43BZdKnc3enQ6dQVP,22
5844,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,DhpJ9NSqhYdRJDbwOjBJvpm8PybzA6Lo,ImThU6zIgOLzmqwOi7BSOwQLFNDiGOF9,135
5845,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,jF8Eng79KfUyPX9qEvQ180LSzx02MKUY,hqkEyj8GdC3sHUE9OTpIm3bW4Y2OAuF6,109
5846,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,wv1UiXkhQo923bxOG84DPjgTS3VG9dLt,G174uB2xcrukvW6md5TRPHEkfqBZSpUU,15
5847,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,unB6fCypU2KqiGL5ObdD5SRTZ5NuSpz7,pi601ypjGvBaGuiSWn0ZVOA3F0ZKORUu,212
5848,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,paKo8QxTq9GaMQ9Y4uzCwNMkRxpSLjQg,hBAOuTicZBcitqwz7tptH12fXKpf7VZQ,67
5849,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gR4ZEM2KqPBn2QHMh7Vi5W3d47xHuif3,fOmgljH7CzZxeEYZdGjaKGHXwpI2C8N9,136
5850,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,ITkxDxE80MnM3R1P6Tny4qeXU1QIqBHa,UxTs3KPsr4XiH2U5hdqHmnUP0LREZXG2,952
5851,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,2LiXT3Fppj80YAOl6K8p0HtAK0LHy6KG,NUkuCU0GfXnUkk6GLX6VMYIhTLDO9hd0,117
5852,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,OM6vfGUUKzcfwFiB19iIl5EJ2tG7FDst,fmLYSbFBc4aZ8oJwNqwozdxYYaWDFe42,92
5853,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,UhHoLs8knx0jlEPi8SMFvlBmI0lPgR6y,wqjRVyIt0NKkfJekPlrCURMOblQxDXwx,10
5854,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,5eA9e4ozzxp4AskCVuCd95cQkHN84Esf,mGwZCMHVbSoEG6OunC1NwdtRerNmTGpb,410
5855,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,zcw6JFT1cBTyKAWUWt6eG4jvVYxHMSLq,kU7D9oosftbIq1JOcCjv9ZQYILYqAG1d,10
5856,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,1kUNvgFaePLqKMVyPph0p22ThOO3eo95,tEslCs1A2kyyARCTwWFzTKPR7Eu2gBeQ,15
5857,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,EyOXhEvQD3ktBdOar9bFwEeIUrvjFpzj,UQX1h3U73qbkEIgn3C5hwQED8lnl4ZYm,1
5858,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,0dBn4alo7QBTd62VD5XO0yNMbQ5QN2OQ,sz05kJdNXlG7GfzGXtC5flTlhJegfVVN,6
5859,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,vhNkdgQNd7vYbg3CZSq9JjKZuZbrrH17,5lL7cys2HtsFn2y0t72lo8wWhNJQkeEe,6
5860,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,3IlhICBNhBR9l1DXP7G4CH7Q3j4vkMxH,T5wb4yyUoqx6162s1CuYB1DZpVddKJvY,16
5861,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,7leQ98mKVoFg9Jtj0qSp6tqMagCH5DJ3,32kntTFEFHar3xiy9e7ZCGbzX5qq7r7z,361
5862,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,2nfnbigoEcJY6YSSwTvx8HPpE9m6l5R4,iwkdh8pz3B9iP7AAw5ZBPYowOO3JlPYP,211
5863,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,bF4ZkA0Htjy5dPXooPjuHY2mhd8vbWYM,shcmBvhoBkrk0rP20SXaJ5XAysYD2lxg,25
5864,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,4oktGxWReWWOKD0BoXUciFdVvDrSelsi,huprmYtNKFIzwHaJK0o7xu1Qv253DEfO,7
5865,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Z719Tc3zuVfTrBRe6VKkZp0coC11gNCc,p5Qk3SChByJdSRWBwBgYQK3uoEGnGMF2,7
5866,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Mv7oSGs75OaCjYLhHCNmqqrqaAjjO5gs,tGWgQh1rdBk7UEePHBYkivWA7NjLSYdI,250
5867,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,fEYgc1QB4igeBvawTT8wjTUIHyPEqpIj,SXkjKqTbrqdGTEZy5VAtzzrRbbjT7erR,11
5868,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,NGQIPjACyCIUQL5SzXZCdXYdK7xxhriw,3pDFMLLTN3ehaYrGYXXMv4TVlkhbmaeZ,50
5869,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,3SVVs5mG0aNsXrE6M2lNU1XqYm152qHm,8PM9Gf9kvgs8JHR9QPwMz5IkreD8nMW1,13
5870,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,1kUNvgFaePLqKMVyPph0p22ThOO3eo95,xztfdcjB4Qf8s4Uqn7ydVyiTOseLIcnt,21
5871,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,4NiUH2SKO6QGS6PcnzK8G2Ie4guCHQz1,LoXyTsdVDdqxPQGypsifwQYMNrUCYzd1,1102
5872,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,6uMi41YtiIzV95Lzlu1gRuhnF8pX0Kvx,kNCbjtiFxVxctPOtT5HUIr18a3V12Gb1,622
5873,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gm1mCfFqKN0eTkg2YXDowzQf6xnuANVZ,2NNQWZXiXdOm3UUWJ3ta6eZbdm3UySFy,354
5874,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,LcO86mxxL8cZOPJBDybTSOoI4LZ5qE2M,lha06xuCXduMWunZeZut9njmDgQrvLvr,27
5875,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,EYniy2nQGNpFME0mRi8PdZNA2QjnXIxY,BNz9j2vY4iwn5vwaikQOy184BFrbaHY1,184
5876,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,2rC3SC2wCIL1STDnJWXsbhv6UUJlOf52,7el7UlMY6YoYwZOY0HtNWM4wS7ctsrbb,77
5877,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,M7EQ6UxOsXQjbu4WIJCWam7cgbYToC2D,Tsg7vGpGfri1JAQf1IxbnYgvIO5orVJR,60
5878,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,B2ahwtOo16YsNrAQ9LRd2yjP18Ni9l2c,VUzI7NgsbBFPEfmGTzIRjZMTUrBephKY,230
5879,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,u9ct741hHXVhfVaAyqKR4FkuKqd1yywt,XNWKJaF9Dl3FK9WjaC7g79TC0wBg9mnI,221
5880,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,jagu0OJDhWTGFhfCMk0ghqluLpW3kzdC,Aq0pYD6aBbxwLPasq8HwQYbl05NKR3ZU,15
5881,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,oIeIfwhQt9r1G6uZ62W7p7DLvDQ1KzcN,dnqyQ6OzAN7YhFUZVn3XZuXA0AUQ4Dtl,218
5882,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,oIeIfwhQt9r1G6uZ62W7p7DLvDQ1KzcN,kWXfsiu4fCkp89jMA7xAokO336fxQqMk,236
5883,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,QRq9SneqdOEdNrPCbzGfNOJsUrpMzzSX,rkvqWH3VUQAFqw6cBmiPlMBI6jyvMm29,323
5884,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,MyAs65nS7gpbQZXuthsYqbDtWjIcA2Wd,8zKzXxZnbW6zg8xwyjbsEWbapSwfx8fD,17
5885,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,TwDUv8vbemLEqdAHMCXeJ0dOJyZMBx6V,3XmgdMIfvJ5z74QXNU55PAMjo2WphrQM,10
5886,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,q0a8XSQyj8ok2HbWv28MubA9x20SFg4i,sORkfm79X8AzpFkdS1rWy9XvqNjWkqzm,310
5887,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,KVdlDymdCHrZxXpNVaPRtWjUD3fjiArF,1dwBlqTwtREZVvwAlVs7NU4WCmXKd7M9,26
5888,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,oIeIfwhQt9r1G6uZ62W7p7DLvDQ1KzcN,tyR2fI7ji3yBLcRPKskBTxUUvLAaxTu4,21
5889,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,oSjFmNzquetC0sVtfmLtjT8TDy2BmlHN,aaj0ih1mnjGxbH0tB3QqMT1NHX6OyuZh,28
5890,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,c9jAWas5mvRKYRBHiOkTzLeYoPWRHLa3,s5eKXAiSdJQHNTLcPZxlsNAdNIcEQiB1,6
5891,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,aHRdc7lsBBp8F9aMkgntONfsLpIf0i6y,aAQOVvqQnjIDKLaTxdneVcoCmrLaViOC,26
5892,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,61ysO1Pg5Q6bsn73gkzoQt72GbhUHgNd,QyJTJRP5R37mMyg6xSEgtX0r8rjPFhG3,160
5893,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,AeCrxYByugIwu4XUBpI0LhoTguBozLAa,8HchC6pKA8zFQ5m3OkR4gt0LDO2wB1Ty,125
5894,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,9a13l7ViXA0mBXm02qT1dvfl2sL8oy9g,YWiN3rKXI696qwYQRKGNnbHT2F6q4wdz,11
5895,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,61ysO1Pg5Q6bsn73gkzoQt72GbhUHgNd,AylcnXMYVivBujgb2LnTQhgJnthihVbm,97
5896,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,CWyCd3FceOcR7RtUXC2nBT4VOw8m0MLQ,TpAxKx1kJ3Q7KDc1BZzbn6Yc17ajCJ01,107
5897,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,IEz09p8uVqrNsb9NFfclugzgkCqh5nUn,uiqr35wrRcDvNIdIXbaslUnML4VS0zo7,85
5898,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,xvc9zL6S8gNeTAw5JsWwMGSbEuG5cYdX,zNQ5szmpxMTKC4ZA0Y1jCB8COfzExO34,74
5899,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,31jhVyZsYwM3i4SgxR1MFYrhxZjgzlJ8,enYFL6FG9QMIiQwRrVGxsZ5rzaHI9ZJw,31
5900,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,SVcpJb6gXZcQDuOEWDQYFqv2P86R1Xaj,xUSwy560GWP7AOgXnB4HWmwzeF5PMgrH,219
5901,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,a9OOTcAZgZGDa68djsRaJXsHoRuNVOvz,l4CdYL0K8B5dC2Kcdrw9GkUKRR5cCh9w,49
5902,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,nknXXbQsC6Q6nMDyRKc0MDJZg6KtAXBE,5xhsxEUFkKD4bX2w6lNJIlPSwku5PLLt,44
5903,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,nJfGQgwJzR0jISZV4VgHeA1MAlviff5u,JpNgrJuGUXkcrDW0SuZk3VrvV8rHo89E,17
5904,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,SnrhtleVuX3b2QAiKJ4xFOfbriG60m36,hRMUP0Whwd7dsw64rBLZbk01q2ldu6bU,339
5905,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,5qYymxAYF1phTtQhihsLENnkNrhtVfiZ,CNk1SxoGcLUmzDEgzTxpt2CK9P3DSk7l,1
5906,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,MVF65xcT9c1o85EvDPizEzpYwxjeii1v,Huz9BCFkKgD6ngzWRJEPrKsOFgIDIYIx,107
5907,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,eqaDSMjkkLr4V8zwKAYzNF193Wm3l9Pg,JgBAbuV1DNMHNn9t6uK2YCjYNVh1zpH2,28
5908,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,9D9clFL0Ns5Ta41HS7dbICjU9tEMS9Rr,1UQzJsxPbuwbnkkFGf7sHys0930BR9NS,3
5909,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,oaNAVS5nMmZPkgC88QZyCkxZpo6GIFQk,CA06elnwSyRxDGLOGj8UqVTQmzRBgOTi,928
5910,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,M7EQ6UxOsXQjbu4WIJCWam7cgbYToC2D,vt5TdSJ8scNYjGRk1GG2ZI1KyWGl08g3,2
5911,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,kIltxGi9kFhu1Qn1YtselfSSH0hEzmua,6uXMC0hnoNW1w0cASNBZW1BSrj6NeThJ,314
5912,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,jlfYEz14dfl2igSCCCIX58o21Sk8zwSQ,Z5b5swavQ0G7XYMcA6dTyUYFmR7h8Pow,20
5913,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,3VQVtsFphnOA3h1KWYRcAEMgfViLsPnF,WQxXEvMgy5tUobs8GENdcBOQesdOUJx1,25
5914,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,qDhyxHmDfIFLWQlPUBxWy3YNuv335dWU,lznjQZDGK0iosIpZUElpbxnCLHEBOsDR,7
5915,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,T1BAt2dEt9EzWcybuzXyLq6mHbiEQWZt,wjUFzP7113UwQ8EiGQvQESdfw2kMv1AZ,37
5916,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,0Qf0aDa7sYiQPgekw2QEYUygOBHtV8Gj,ad4q5Y4RIZRqQbDHMF2wrpyqi3HHdmA0,128
5917,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,0kILhwfGKhc1ShhdvcR4gTiWYOUiozSQ,Y98GLcc8UbonvzyHFgiGlgTSDsmKDzPz,475
5918,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,0KmXUOal7sGDR9cJbaeaj8aaBpdVW5sk,h6mdRnnD0L7wXCKQfV4XGKcHlba3cTMV,13
5919,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,Cv6IwnmHzYzI7Znom4eT6Rs7brgvVn5U,fYcIjL4focOIazYxpVvIPK3x4TXmVhwj,298
5920,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,yAcdy6q1AO7jvdQugiUS6NHfIUX5gkhM,2DUevMxFibAwfEmlZwrjeChqR4rvebrr,173
5921,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,uiapa1P93TWS6l9bXHDtsxHlZqR7Ik7F,QS15EO7xHTcHzNvZDMD5TUKPYMPhDGsH,33
5922,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,o0oEAq8O6vg8JFQCcf7jiz4BtybE1ZbP,262
5923,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,iw5QtMAk2wyMi9Kh4hTv1WAFOj2rnxVj,jfsfiCJjc3WZK64rmqQKfKraLPrjggS9,167
5924,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,iw5QtMAk2wyMi9Kh4hTv1WAFOj2rnxVj,irspgNB9cCrwiUWTcKHgIt8D618KwtBL,457
5925,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gVdZKZl8eoTJfzHmEWYuuVgTxMhvgHBp,9P7d8XDKirtHpx6iSwflFmVi1adcxjeG,83
5926,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,vn6QiPL2hNfbQVlbP4Lnj04J2ZQusfUk,3zfX4dRIffZInHuhuiyNhu16JjE2eq8b,6
5927,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,gTKsgFH49hdtAMj9c1UQql70fl3l6ILe,v3n49vAEK3qU2QjmnooZZzC2K0S17TIT,65
5928,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,APEGqdoX2vcMmYqcsQVI8tVKtrt1Wjf9,7vij8SRe0ifguzOLc5rK1E1Qk9UaEmmO,490
5929,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,KBQPODQIBruEu51l0SrWh6ClljoA8WJ4,aWy6cCzFswSCRbe7xEz54YEbOcstwM7D,12
5930,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,hEw8FL1KT7bCC88Jn3Nko4dT9ob6cai1,mZKdGXGTuaQUnzBqs2uCMregwfSl36g0,343
5931,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,SQDbwGgtOlUENO62zoxC4FQ6Y0bqYA3f,d862tjkO9dFHsEhDcZIA5UhtjXVgOwUw,241
5932,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,FEzWyXFuyPvVkaCN2kFDX4GBAGKImtrs,5JJoP8lBDGM2bmNI6qVYcLRdmjpPr2eS,7
5933,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,MarhO8rhsTXcbFpvat4mcEiSQvbAftxM,T3tKjZ3jT4G7afwAm7JgN6YRxCUfFVpR,2
5934,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,P71llxGiSYCvtwiVZsjlmFvU3y0gokhp,kzSi7xI2v2RmeftjzX1xaTNiE3LF82iO,236
5935,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,47Lhswr4ZfAxhCMxQ5kAgIIaZKdQ7ZYE,9D65A6BYHyEzsD0s4O6OZOjzhO5idmnt,15
5936,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,14LNdrT6bRd7ajICNFq1HMreuTVpVfg8,nPfGH16Nrh0pYdsVD7HRzjmlVQh0UqqM,201
5937,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,unaQlJDGm72Rv8uHjqaGLNwMyKY39N9G,ySXnp0i5cedpGf770VAFu0zca0NyqK4L,582
5938,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,wHRp5VFhSRE1ez0DDg63jhbDbNE6ujgu,GVDGpNYclcGEc9y6K84VCECI9bfPDtcZ,161
5939,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc,FUkw8gvbqykqbH4tdSuG6VwP03f4pQvB,2HXNJJXFdkTy9zDEQxREsKyFUORWT2jf,157
